2	0.18917967	0.68663781	0.16976707	0.42923854	0.6181005	0.22656023	0.36584169	0.41888366	0.33285088	0.42689118	0.50779896	0.12019951	0.4693935	0.99979256	0.24877066
2	0.22118446	0.97976522	0.45137485	0.54281311	0.8854201	0.26992419	0.3124827	0.32655774	0.28951506	0.37581906	0.083497562	0.63824371	0.86480258	0.98753874	0.62700532
2	0.36037098	0.55655575	0.53506711	0.60743261	0.74753366	0.31890756	0.2730286	0.38343217	0.43267909	0.41254487	0.64802712	0.92543689	0.66235174	0.6289731	0.37048579
1	0.63227456	0.62615228	0.77108582	0.45171332	0.6186154	0.56055953	0.85409995	0.13208296	0.17043202	0.35507365	0.69378761	0.48959434	0.66693153	0.61280959	0.26013019
3	0.20359238	0.60431351	0.86393764	0.64975098	0.30505312	0.19786234	0.47222986	0.62316891	0.90306875	0.94433128	0.92846741	0.71619577	0.89169373	0.87962441	0.92326316
2	0.22802832	0.23536677	0.99235897	0.43655478	0.69281841	0.23267224	0.3321756	0.33405183	0.35184498	0.37258515	0.87281299	0.43329527	0.70890898	0.19324948	0.76724359
2	0.69440391	0.94810874	0.32683965	0.34626072	0.24260339	0.29282973	0.38487997	0.31955734	0.31269697	0.47389671	0.48965535	0.13261473	0.58410285	0.43789426	0.49679942
1	0.4627767	0.65263917	0.77448947	0.45120076	0.66634164	0.11170574	0.93914171	0.89047568	0.21203084	0.78907351	0.34644876	0.2815077	0.37253424	0.61347488	0.11261514
2	0.34726131	0.91164742	0.36909169	0.68527968	0.41442888	0.29437212	0.28235772	0.32517847	0.32412167	0.42998753	0.60139876	0.10963261	0.24042355	0.81134662	0.098630237
1	0.41742418	0.6100467	0.79012242	0.52506635	0.59765929	0.44240231	0.1925104	0.19665819	0.75809928	0.098518738	0.53566419	0.39000491	0.070684335	0.67477647	0.055976157
2	0.0097586499	0.5846413	0.47110187	0.15571983	0.22506788	0.23372687	0.33678258	0.32594359	0.37522488	0.31011676	0.74848991	0.82780393	0.51004034	0.4784975	0.053831549
3	0.27743872	0.33786974	0.4073196	0.90149562	0.48791063	0.0014631752	0.19627691	0.97393018	0.33853465	0.11040805	0.87405153	0.79062363	0.87124752	0.85802214	0.96118108
2	0.44239789	0.74661722	0.74915973	0.5367878	0.23365315	0.29250864	0.33818864	0.45562413	0.25053492	0.38686471	0.72499196	0.94800236	0.068370897	0.60855948	0.56426883
3	0.40236358	0.57513483	0.14114982	0.36129706	0.58350447	0.26099801	0.92454831	0.022859624	0.62695538	0.087821844	0.99271141	0.85469312	0.98610945	0.73363814	0.99668299
2	0.15415945	0.98843927	0.39629025	0.80296532	0.00034146222	0.22639076	0.28211057	0.37790424	0.29088166	0.43177776	0.87986644	0.84630364	0.45652513	0.030914539	0.50995304
2	0.43151118	0.58471862	0.19507153	0.75442458	0.89226719	0.25654811	0.34360158	0.36914874	0.30517842	0.4344069	0.65345682	0.25374921	0.76034335	0.14166298	0.98159621
2	0.22067689	0.45032381	0.67146289	0.81397693	0.15650185	0.20392202	0.43912237	0.31125309	0.29135832	0.33684742	0.34047831	0.8999355	0.47421516	0.90515834	0.2603181
1	0.43288655	0.64758397	0.68078111	0.4577673	0.6346398	0.15475235	0.93440512	0.061590667	0.19624892	0.76732951	0.58353317	0.62457292	0.5767583	0.33068207	0.83969742
2	0.17385304	0.9328979	0.32868961	0.009332512	0.25448084	0.26805346	0.36300751	0.38431974	0.3223509	0.4363561	0.74618494	0.42100578	0.89423571	0.37406019	0.084997065
3	0.37137858	0.24193683	0.50141459	0.40761944	0.12379353	0.85869102	0.90843946	0.9138135	0.16539225	0.080280952	0.93193336	0.64976129	0.91196451	1.0097136	0.91397837
1	0.44262565	0.66626094	0.80817286	0.4794465	0.60496303	0.1388742	0.98230322	0.4684682	0.64194062	0.42935579	0.3838686	0.77249507	0.09427839	0.40731842	0.70557186
2	0.26487259	0.18577826	0.53234993	0.18198047	0.15482877	0.28188144	0.25328492	0.37902387	0.32108096	0.38258896	0.87763414	0.72308996	0.33899915	0.33784457	0.74000758
3	0.1836757	0.88592445	0.59533642	0.74925126	0.28393901	0.85831168	0.36440137	0.21447887	0.9549589	0.6442054	0.84396108	0.71553296	0.94548123	0.91157199	0.97240874
1	0.65474617	0.58302056	0.81210518	0.49640311	0.62034735	0.063591371	0.84517819	0.10022154	0.59794164	0.83242339	0.9245809	0.93447827	0.23123782	0.89971348	0.73138707
1	0.57345172	0.61511509	0.80450363	0.53543396	0.59856791	0.93285357	0.66094456	0.20894667	0.38827163	0.5583192	0.72317348	0.09908965	0.34800766	0.67322599	0.69375257
2	0.33257141	0.50599946	0.19376594	0.2203101	0.26296403	0.25280856	0.31495336	0.36964967	0.21818414	0.45419953	0.23109536	0.77533431	0.53483171	0.052223528	0.46112108
3	0.64007451	0.027750088	0.76721474	0.35387917	0.68430015	0.50027255	0.9046135	0.98806129	0.80865225	0.49044222	0.89162375	0.71490476	0.81059507	0.88717155	0.99195872
3	0.75983182	0.1439508	0.73210385	0.0062257874	0.55683053	0.29917486	0.25291116	0.52861077	0.90605174	0.55706683	0.89818062	0.8108158	0.9004661	0.71640807	0.93020949
3	0.006107803	0.27519649	0.2394917	0.31834483	0.61760065	0.88378881	0.12135365	0.58542596	0.58061755	0.21664738	0.87204493	0.69903595	0.86421652	0.80445412	0.89821174
1	0.44955648	0.54614715	0.68060195	0.49030277	0.64400713	0.34771267	0.55229134	0.89494168	0.11228396	0.75932738	0.27506976	0.50128291	0.30366138	0.57473716	0.66904259
2	0.78507008	0.6714368	0.67687109	0.37661108	0.49757701	0.2929781	0.21774012	0.47921999	0.31159709	0.47957409	0.92616908	0.098337302	0.85635077	0.38958701	0.93161614
2	0.25678456	0.061028929	0.88033786	0.41862541	0.12959698	0.21809184	0.39170705	0.39408042	0.33670829	0.49756025	0.97285224	0.54500489	0.40295158	0.35038037	0.022413654
2	0.49506692	0.90644327	0.44252996	0.40745574	0.80511242	0.1337115	0.38190808	0.40671229	0.34805257	0.3586132	0.42408482	0.88656379	0.5444177	0.30195347	0.64019425
1	0.59469425	0.5805984	0.67651162	0.45557595	0.63871435	0.63931696	0.86543859	0.1181552	0.58318573	0.62067195	0.42111225	0.72951305	0.6671203	0.86414753	0.69538995
1	0.51769357	0.66007707	0.71494182	0.39639527	0.70422469	0.39345636	0.86271072	0.59721135	0.53087226	0.93573087	0.38330632	0.62892394	0.5449059	0.49790294	0.83418906
3	0.39587096	0.4521735	0.47303064	0.48090034	0.26844016	0.65047409	0.92711215	0.081623375	0.99704144	0.22765307	0.86343413	0.71054486	0.92210634	0.84019588	0.85246717
1	0.40634885	0.64834572	0.75705862	0.53338003	0.52650603	0.81539721	0.17710753	0.64071792	0.68409607	0.60499064	0.77095422	0.96353029	0.75674921	0.45389347	0.29755538
3	0.51991682	0.51643241	0.19856307	0.70395283	0.78981118	0.50683338	0.15891353	0.026315394	0.21819264	0.17411787	0.84618943	0.74902222	0.93039803	0.91072362	0.88788151
3	0.35670575	0.48165698	0.39343459	0.084258001	0.48230529	0.86306498	0.17062541	0.22218793	0.30011678	0.83270757	0.90972214	0.69755625	0.94222937	0.92580458	0.99351296
1	0.54040384	0.50850664	0.78213168	0.51260911	0.65477443	0.98987215	0.72866168	0.28797698	0.1343033	0.25761374	0.52784683	0.66265383	0.88401674	0.57083843	0.44063468
2	0.12321952	0.29145713	0.47847447	0.2832679	0.82239401	0.22108017	0.34870601	0.30840546	0.23271809	0.40922685	0.32147307	0.65803031	0.38928168	0.083986296	0.71818091
3	0.25996528	0.16247649	0.23425124	0.8783277	0.49293432	0.88728468	0.45889083	0.32997528	0.56506716	0.13135369	0.88543304	0.64978438	0.90231005	0.87686559	0.87716211
3	0.25141348	0.43143338	0.10704016	0.445789	0.1588243	0.70213823	0.84622836	0.6342782	0.18901056	0.72424703	0.86082968	0.8364384	0.89848926	0.79676742	1.0045769
3	0.93744957	0.054297354	0.3812661	0.48693244	0.5711861	0.70379674	0.048874797	0.38066427	0.057852903	0.92256305	0.91410424	0.76172991	0.85206921	0.86982985	0.98901586
1	0.42842048	0.56214408	0.75158172	0.491307	0.58433748	0.43864498	0.16646044	0.60346798	0.72292252	0.16351237	0.33669926	0.83780318	0.98090364	0.095372693	0.66159619
1	0.39005766	0.63000464	0.77546109	0.52357453	0.53984395	0.54471611	0.61256647	0.98841793	0.74003233	0.15436981	0.18410029	0.22427707	0.58643961	0.38888378	0.72016461
1	0.53934426	0.67992123	0.72020295	0.45650192	0.70470077	0.86113981	0.016982938	0.56186143	0.29406633	0.65369013	0.74584748	0.51015252	0.73596616	0.82657889	0.050339987
3	0.35592212	0.79187918	0.78882317	0.28166034	0.47991368	0.29750817	0.57089249	0.21275901	0.84989382	0.9971369	0.8246272	0.75047692	0.79266773	0.84518023	0.88098421
1	0.49679278	0.69683483	0.71838802	0.43947028	0.59937059	0.62789638	0.083482814	0.33584897	0.77193392	0.42264565	0.18061689	0.19324533	0.33166524	0.88248631	0.73427111
3	0.055313772	0.73763307	0.94402919	0.95589584	0.009977395	0.27896994	0.96091727	0.60154259	0.049468523	0.0082956574	0.92848153	0.71779169	0.87483266	0.92463349	0.9250862
2	0.60863543	0.22126573	0.35650893	0.8413691	0.32529899	0.27688946	0.35323584	0.41887459	0.2890348	0.39725781	0.89640978	0.94478399	0.8280956	0.55196185	0.38391351
3	0.45635072	0.61272711	0.53395818	0.46839876	0.73573281	0.75083889	0.039749694	0.65877414	0.69143656	0.82890555	0.86857657	0.76678861	0.97662634	0.85372027	0.97203631
2	0.14784947	0.2553703	0.16960881	0.61086898	0.781374	0.33440671	0.34667601	0.39086656	0.25204198	0.41692228	0.79918504	0.28023009	0.83925362	0.53125396	0.63730629
2	0.074089577	0.83717064	0.20760303	0.87718175	0.7551459	0.19522179	0.2983736	0.37061738	0.26848077	0.3647011	0.29849945	0.85959345	0.89977602	0.77530485	0.78310188
1	0.58021059	0.70777488	0.74913578	0.54223342	0.53794867	0.32756543	0.10570943	0.048447339	0.42310939	0.65369989	0.98830226	0.97273389	0.30081902	0.011680991	0.7628871
3	0.26981163	0.80857071	0.82958085	0.98444841	0.85855362	0.36192008	0.60102348	0.39580433	0.14960709	0.97159188	0.91917961	0.76611613	0.87761089	0.84933261	0.89801257
3	0.4305952	0.24719986	0.16529762	0.23309027	0.060165416	0.75024529	0.3610067	0.40433815	0.75130416	0.3973571	0.81529347	0.68329914	0.94660792	0.86173178	0.88032987
3	0.1100485	0.8099138	0.37505158	0.53931058	0.2210571	0.41131417	0.91977719	0.063738697	0.95110736	0.21302177	0.92818282	0.73472435	0.86066181	0.85696312	0.95038566
3	0.43913408	0.86772679	0.62545015	0.39889556	0.47259751	0.65061854	0.9860981	0.16527744	0.48093341	0.86788314	0.91412574	0.76851625	0.88395708	0.81972587	0.88461566
1	0.46475754	0.64456768	0.74085281	0.51981067	0.64256238	0.58802606	0.86044056	0.39652079	0.1682513	0.064187087	0.75052006	0.71112855	0.72838682	0.51545845	0.45194571
1	0.50824374	0.61411968	0.63055764	0.48742853	0.62774184	0.054974147	0.84220661	0.94300814	0.62249726	0.8667499	0.72610443	0.80675954	0.072051551	0.59336186	0.36044889
1	0.55846366	0.67321147	0.73006868	0.50725943	0.64347167	0.4243095	0.49911601	0.046351265	0.39600675	0.54088408	0.88535945	0.83315199	0.56071341	0.56192015	0.9080522
1	0.46588491	0.5817266	0.66735764	0.45015136	0.63406682	0.8335006	0.62095864	0.52610247	0.53120929	0.92109726	0.66238186	0.73907223	0.28662039	0.14651486	0.51697901
1	0.5274097	0.63418445	0.7742413	0.52050314	0.65197842	0.40695484	0.85893882	0.33758386	0.316429	0.71521251	0.58357062	0.66043797	0.44653098	0.49180625	0.55388707
2	0.67227024	0.83825559	0.19822179	0.19343375	0.74486786	0.23249444	0.29182441	0.38778881	0.3006506	0.45121365	0.28319863	0.60875871	0.21516961	0.73882324	0.12050817
1	0.53438536	0.59832214	0.80819732	0.51937561	0.69579998	0.019577624	0.53859668	0.062045221	0.48760378	0.15359038	0.78373648	0.73058536	0.43326056	0.37569214	0.86386822
3	0.26904681	0.21627621	0.11087022	0.32702429	0.152902	0.82370365	0.16534577	0.17543615	0.1610209	0.50902226	0.86516171	0.74169213	0.9080169	0.89032186	0.87508155
3	0.86019024	0.66808593	0.4691052	0.86198984	0.24128561	0.58218134	0.41692201	0.070763582	0.65811618	0.16781169	0.8297781	0.74461531	0.96113011	0.83888688	0.96566957
2	0.026107108	0.39066754	0.65011803	0.91502591	0.32415421	0.20429908	0.26586794	0.35394332	0.29922808	0.33843526	0.46791047	0.092068707	0.77836066	0.92268522	0.922358
2	0.77236621	0.78972986	0.19579798	0.43665664	0.74036547	0.21010984	0.23715943	0.33634142	0.32541329	0.39916144	0.71173509	0.44306609	0.81788683	0.21321478	0.25285375
1	0.52156894	0.69256929	0.6150823	0.53115835	0.62647589	0.39679152	0.20846136	0.53377195	0.31581144	0.54644944	0.61644349	0.33042361	0.36245928	0.83187134	0.91682127
1	0.57151493	0.64250897	0.70514927	0.37815567	0.68751006	0.24278536	0.48956999	0.89719135	0.69475219	0.21216321	0.02999195	0.13754659	0.58243296	0.018612775	0.59958555
3	0.86218743	0.68893336	0.90183137	0.68765255	0.23430283	0.39460722	0.47650775	0.53299953	0.082692932	0.64092912	0.75701166	0.75792889	0.89701193	0.90646169	0.91994629
