2	0.2303793	0.49096649	0.35883306	-0.23096511	0.090224785	-0.50147326	-0.33932938	0.066836482	0.23294938	0.028325503	0.23170201	0.016587095	0.14365201	0.28534305	0.071382826	-1.6801291	-1.6801291.1	-1.6801291.2	-1.6801291.3	-1.6801291.4	-1.6801291.5	-1.6801291.6	-1.6801291.7	-1.6801291.8	-1.6801291.9	-1.6801291.10	-1.6801291.11	-1.6801291.12	1.6600859	1.6600859.1	1.6600859.2	1.6600859.3	1.6600859.4	1.6600859.5	1.6600859.6	1.6600859.7	1.6600859.8	1.6600859.9	1.6600859.10	1.6600859.11	-0.16328428	0.096866586	-0.6035321	0.25774259	-0.14132001	-0.29348153	-0.43528911	0.409104	0.87897646	0.4880588	0.051818545	0.38952406	0.3077399	0.50258019	0.054010775	-0.23488537	0.16741434	0.52881961	-0.26021885	0.23290647	0.5161471	0.0868569	-0.14512941	-0.91453742	-0.14174021	0.38031769	-0.3823627	-0.0032940819	0.44991127	0.12914505	-0.31329689	-0.72994267	0.11114098	0.32361185	-0.24927233	0.47836216	-0.26719819	-0.10917514	0.57007922	-0.27120226	0.46438787	-0.3135962	-0.52393865	-0.15864045	0.031504136	-0.090675938	-0.35230537	0.16836839	0.024810979	-0.26356825	-0.19796841	0.22407676	0.25016401	-0.350944	-0.14000862	-0.44532325	0.43899348	-0.74482917	-0.073500228	-0.25037801	0.30118808	-0.0067173564	-0.023323636	1.6600859.12	1.6600859.13	1.6600859.14	1.6600859.15	1.6600859.16	1.6600859.17	1.6600859.18	1.6600859.19	1.6600859.20	-1.6801291.13	-1.6801291.14	-1.6801291.15	-1.6801291.16	-1.6801291.17	-1.6801291.18	-1.6801291.19	-1.6801291.20	0.10503578	-0.26483763	0.30659404	-0.075227965	-0.22219207	0.21074476	-0.25542933	-0.27894241
4	-0.0091872161	0.22395351	-0.25985003	0.26664206	-0.039628441	0.50165705	-0.31236699	0.51695238	0.068939996	0.061913257	-0.49892462	0.072932236	-0.18903475	0.371733	0.18096093	-0.46492306	-0.19035832	-0.0028618497	-0.040844258	-0.079257393	0.20461682	0.008322158	0.58154363	-0.52235796	-0.046933175	0.45255523	-0.054020999	0.33049413	0.094796719	-0.65897953	0.20863863	0.18264287	0.21609934	0.63270635	-0.08850505	0.21553917	-0.11916778	-0.067558405	-0.021941318	-0.007837358	-0.026211568	0.0086406743	-0.17024868	0.10980285	0.010417712	-0.099719159	-0.0033624838	0.27567975	-0.070986383	0.032509442	-0.26307862	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	-0.017881591	-0.24489938	0.030843809	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	-1.4948767	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	1.5431546	0.062119655	0.0074263034	-0.12674462	0.3559315	0.065495688	-0.22006601	-0.14503625	0.057531954	-0.12760514	0.18492409	-0.31991252	-0.26122176	-0.025265778	0.079693894	-0.16679289	-0.36489254	-0.2620649	-0.17084597	-0.23861184	0.34806883	0.21691316
2	-0.21252786	0.027678416	-0.059218828	-0.20666813	0.064579441	-0.47558013	0.27468245	-0.091996401	-0.37402136	0.17366723	-0.032473536	-0.02115624	0.023502492	-0.29136237	0.29593381	-0.1776551	0.12483178	0.50875849	0.30735108	-0.17024303	0.10839001	-0.18806983	0.48656952	0.040525758	-0.09554235	0.29391753	-0.069764144	0.35418859	0.12181812	-0.63493965	-0.12934089	0.53870993	-0.2508244	0.11639108	0.21705407	-0.71061612	-0.67071927	-0.22899822	0.51955507	0.097247501	0.25352041	-0.054822447	-0.28899405	0.095926168	0.61831072	0.40437369	0.13023562	-0.37877165	0.031052877	0.2738232	0.12787616	0.26898358	0.055538615	-0.18176301	0.12394251	-0.054147875	-0.28361433	-0.068280791	0.27520731	-0.24173448	-0.2030636	-0.52905695	-0.11818605	-0.18773836	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	-0.38378885	0.020979874	0.093279062	-0.168039	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	1.4107845	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	-1.4533725	0.58958497
4	0.31715965	-0.40693024	0.15008941	-0.30850926	0.38255179	0.26739503	0.064122873	-0.47159115	0.011584532	0.098636258	0.21462923	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	0.42710736	0.64287011	-0.70725544	-0.23273932	-0.066148351	-0.041724806	-0.14935546	0.40457898	-0.4977242	0.47178653	-0.62291982	0.040636271	-0.071476921	-0.30253631	0.43825402	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	-1.5598213	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	1.5706467	0.30261717	-0.23109921	-0.0094401699	-0.056164578	0.31100474	-0.27764175	-0.25208642	0.053045359	-0.46658741	0.43748706	0.65368325	0.22421326	0.093132445	-0.47218869	-0.12031574	0.30893446	0.025577139	0.26039108	0.18554732	0.54268211	0.61136715	0.66096945	0.0037893457	0.28189818	-0.18990406	-0.27945882	0.48360439	-0.13635951	0.76893246	-0.21359122	0.16829764	-0.25501841	0.11824064	0.31187194	-0.30097403	0.032469889	-0.81180857	-0.24762332	-0.019776874	0.24846508	-0.43759305	0.26461349	0.3358489	0.37663495	-0.023990535	0.35524071	0.20560797	-0.22174747	0.26435449	-0.36388784	-0.20048432	-0.1703752	-0.062697517	-0.25153935
4	-0.13168889	-0.0054365945	0.078732977	-0.046197571	-0.2227446	-0.096537276	-0.27360929	-0.30182914	0.6098898	-0.77198556	0.042197556	-0.21998813	-0.30797169	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	-0.11073519	0.2052632	0.48843954	-0.20734476	0.35122404	0.23269794	0.0091716376	-0.27289887	-0.15928561	0.25164646	-0.035940834	-0.083235395	0.043610497	-0.0020868931	0.049504822	0.17206879	0.53110899	-0.19180666	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	-1.4889447	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	1.5077722	0.023225757	0.015927339	0.3996921	0.0081115265	-0.11893658	-0.014531698	0.29992016	-0.2263126	-0.21289662	0.41334065	-0.21973799	-0.085851319	-0.38351233	-0.17862396	0.13817068	0.29944757	-0.24268333	-0.10097306	0.36845097	0.1450302	-0.16525632	0.14824749	-0.23466594	-0.35255742	-0.030199463	0.15339668	0.47741516	0.50980035	0.49215035	0.10343823	0.37840085	0.58023707	0.56646572	-0.3819606	0.36705695	-0.070847738	-0.26315464	-0.055148789	-0.1108717	-0.02550911	-0.082756244	0.2711983	0.26200328
2	-0.2975297	0.32687815	0.21861279	-1.0569253	0.53676692	-0.10748437	-0.47666812	-0.30424624	-0.41840363	-0.044998707	-0.044601868	0.080903127	0.1621183	0.5208327	-0.18071961	0.49191927	-0.32840354	-0.0015462189	-0.047982182	-1.697393	-1.697393	-1.697393	-1.697393	-1.697393	-1.697393	-1.697393	-1.697393	-1.697393	-1.697393	-1.697393	1.6676704	1.6676704	1.6676704	1.6676704	1.6676704	1.6676704	1.6676704	1.6676704	1.6676704	1.6676704	1.6676704	-0.044932974	-0.09283949	-0.42499764	0.29652848	0.099691235	0.38644647	-0.22793674	0.17275994	0.1080007	0.069249768	-0.071528139	0.7460712	-0.10633525	-0.02227168	-0.31113997	-0.16589302	-0.39994727	-0.42139985	-0.0069482883	-0.12734338	0.29470074	-0.62515538	0.60549524	-0.46508746	0.029777669	-0.45564028	0.031543977	-0.055056013	-0.41579073	0.050849783	0.62764028	-0.2110141	0.016833098	-0.16876393	-0.31336436	0.16575361	1.6676704	1.6676704	1.6676704	1.6676704	1.6676704	1.6676704	1.6676704	1.6676704	1.6676704	1.6676704	-1.697393	-1.697393	-1.697393	-1.697393	-1.697393	-1.697393	-1.697393	-1.697393	-1.697393	0.0092989921	0.4334346	-0.31550188	0.037562962	0.67847317	-0.29398296	0.1868255	-0.20626526	0.37288584	0.5382399	0.45422733	-0.093331442	-0.22396673	0.74753756	-0.025347044	-0.12544327	-0.17772108	-0.47938124	0.25311933	-0.29573038	0.84639753	0.072614444	-0.054161988	-0.19798478	-0.36063111	0.052017719	-0.17720847	0.78064823	-0.38961346	-0.12764954	-0.18998516	-0.39907407
4	0.17224353	-0.30929105	0.082600745	-0.20783775	-0.41753863	0.20840036	-0.023653421	0.22763556	-0.19967629	0.14589616	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	-0.34030511	-0.37132711	-0.45924807	-0.27194505	0.032488856	-0.31058488	0.11210244	0.043333125	0.4809042	0.31246305	-0.069346219	-0.20408849	0.18315696	0.38854773	0.25970951	0.022489056	-0.34677209	0.044375834	-0.4473349	-0.081144797	-0.38461785	-0.49742856	0.60047818	-0.15568811	-0.29488389	0.412884	-0.47407125	0.23006154	0.10157863	0.040568408	0.1223035	-0.63847264	0.37622094	0.042631964	0.2254813	0.19993938	-0.49904739	0.43498806	0.0063372322	-0.22642755	0.26976849	-0.39725123	0.20965084	0.13177271	0.31483809	0.18300837	0.21267305	0.48454906	0.068855529	0.33876582	-0.15324339	0.14192636	-0.071625116	0.5280368	0.085308684	-0.27067671	-0.73879423	0.026938019	-0.16330615	-0.46044506	0.21773805	0.28115029	-0.24931025	-0.33198614	-0.096268961	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	-1.557054	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	1.6037343	0.061833945	0.16301451	0.14255609	0.021383217	-0.35027484
4	0.31987359	0.31325446	0.27934582	-0.02049298	0.28469065	0.26585741	0.49512388	0.046970706	0.29412552	-0.44592057	-0.46878793	-0.40843527	-0.15007505	0.54118055	-0.089223324	-0.078838157	-0.68237355	-0.077631414	-0.1535107	-0.1771938	0.098559495	0.54828785	0.031718739	0.43715279	0.43325451	-0.12383398	0.22116098	-0.085826401	0.72639371	-0.98389002	-0.12004553	0.053401337	0.39113815	-0.038543088	-0.56019499	0.21608533	-0.076388556	0.024350892	0.22668951	0.079762102	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	0.36383305	0.035675452	-0.60064827	-0.63357894	-0.24811343	0.011707918	0.51713948	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	-1.4970036	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	1.4441777	-0.38183052	0.011220673	-0.69353819	0.22050063	0.34668687	0.81600277	0.36664537	0.18704957	0.37590295	-0.45508726	0.084923751	0.31096137	-0.42114082	0.10461953	0.12251853	-0.24469847	-0.074372238	0.42643583	0.29331184	-0.14029145	-0.18000486	-0.58109391	-0.047529625	-0.30870558	-0.48014607	-0.011582039	0.74635315
4	0.04726975	0.020494512	-0.024363189	-0.68084865	-0.034035142	-0.18787254	-0.41487113	-0.42290756	0.28743543	-0.29347918	0.096425327	-0.41043065	-0.1383917	-0.23801317	-0.38998674	0.48467538	0.060665192	-4.1916723e-05	0.19397784	0.0003205112	-0.32002812	0.39105776	-0.32082668	-0.38162845	0.35053046	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	0.058033762	0.29532632	0.28426088	0.90968154	-0.20769472	-0.39322812	0.055194718	0.43613469	-0.26555032	0.47922604	0.012672174	-0.2273945	-0.1691833	-0.13390627	-0.094199435	0.36075741	0.18607891	0.19827169	-0.36612104	-0.25703387	-0.011706874	0.035937169	-0.197814	-0.029077212	0.38650352	0.90388109	-0.28733101	0.042248327	0.45694724	-0.17648589	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	-1.486492	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	1.545586	0.078179573	0.12664545	-0.35146716	0.18600869	-0.13072421	0.25584885	-0.30178532	-0.02343108	-0.47625015	0.23059073	0.4783531	-0.41268548	0.10919394	0.25041588	0.57539913	0.015734712	0.21130782	-0.06008695	0.21795139	0.4554436	0.10143335
2	0.46505423	-0.2178372	0.67419946	0.0070666502	0.1048651	-0.070766352	0.42600787	0.18513212	0.069444426	-0.13624275	-0.12479297	0.11190902	-0.2119914	0.32251004	-0.39721158	-0.035525381	-0.14628685	0.21358969	0.50343713	0.15737004	-0.20506997	0.068778991	0.11959721	0.2023154	-0.016783847	0.40139769	-0.27878245	-0.30810419	-0.43743046	0.12052191	-0.17158812	-0.18193932	-0.0030192096	-0.32274532	-0.24714994	-0.5411289	-0.38440537	0.23368297	0.35465503	-0.088044482	0.037987029	0.25448768	-0.60961434	-0.19293427	0.31878267	0.22309684	0.040852323	-0.11004725	0.10516714	-0.3158422	0.76402722	0.37039551	-0.034906402	0.36381706	0.14775499	-0.010360019	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-1.6907476	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	-0.35945135	0.26207698	0.46215501	0.14336922	0.050368765	-0.15274682	-0.44468044	-0.38495098	-0.045416203	-0.017357014	0.33163165	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	1.6410436	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-1.6907476	-0.34291824	-0.074778292	0.11306733	-0.59411604	0.53314432	0.32355679	-0.21512864	-0.11000731	-0.51451545	0.24263444	0.021651586	-0.3080055	-0.16195336	-0.095541545	0.032162728	-0.59569724	0.21790875	-0.48107623
4	-0.29208763	0.50366483	-0.23474448	-0.43200634	-0.06367696	0.025251905	1.0602093	0.18961457	0.060064584	-0.055861664	0.0077969052	0.098296892	0.049476069	-0.0034847878	0.055945068	0.48575529	-0.16131992	0.4030962	0.34912356	0.39870299	-0.17346912	-0.31642586	-0.53874575	-0.48032994	0.20315803	-0.75986314	-0.061477531	-0.23825448	0.003484036	-0.14856559	-0.0014853617	-0.66533062	0.633627	-0.23630888	-0.42679765	0.174668	-0.069087458	0.71194981	-0.076548334	-0.39097325	-0.049609367	-0.16770437	-0.45529881	-0.21925966	0.24787464	-0.11524997	0.29721648	-0.31910618	0.087472553	0.18477145	0.45454594	-0.12385618	-0.53458531	0.47884156	-0.039839194	0.13525002	-0.22049827	0.17907034	0.040091886	-0.064674478	0.077047517	0.14907855	0.16298844	-0.24869691	-0.040144019	0.2787664	0.10377908	-0.44890897	0.16058307	-0.012319089	0.63583656	0.071111752	0.058764362	0.3733595	-0.30005596	-0.14003367	-0.37502092	-1.6962569	-1.6962569	-1.6962569	-1.6962569	-1.6962569	-1.6962569	-1.6962569	-1.6962569	-1.6962569	-1.6962569	-1.6962569	1.6978861	1.6978861	1.6978861	1.6978861	1.6978861	1.6978861	1.6978861	1.6978861	1.6978861	1.6978861	0.096076827	0.41800922	0.35177988	-1.6962569	-1.6962569	-1.6962569	-1.6962569	-1.6962569	-1.6962569	-1.6962569	-1.6962569	-1.6962569	-1.6962569	1.6978861	1.6978861	1.6978861	1.6978861	1.6978861	1.6978861	1.6978861	1.6978861	1.6978861	1.6978861	0.078488087	0.45742764	0.052635433	0.087297843	0.32007088	-0.041207295	-0.045534878
3	-0.33987437	-0.45726811	-0.09133901	-0.14641366	0.17365667	-0.28698756	-0.28103806	0.57236479	-0.25688097	-0.60289217	0.32954113	0.059819443	-0.094567449	-0.12359265	0.50284561	-0.09248853	0.02314731	-0.2200713	-0.00036901495	-0.37960697	0.085130184	0.27651043	0.64507046	0.61643007	0.13782151	0.093468487	-0.030365078	0.040562142	0.25724129	-0.07507477	-0.69982156	-0.84071398	0.17649417	0.22731856	-0.024716403	-0.27792695	0.11313768	0.21466907	0.14277874	0.10024658	0.46515503	-0.20221698	-0.048620836	0.34141539	-0.30585871	-0.44923488	0.28293513	0.40883351	-0.44070377	0.33024715	0.45243808	-0.26089565	0.15646477	0.24855077	0.2028081	-0.13242647	0.25631737	0.38096306	0.18745773	-0.11026906	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-0.10347941	-0.12090511	-0.21196737	0.16228711	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	-1.5204739	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	1.5083738	0.081116719	0.28900639	0.19052764	-0.24516465	-0.40235104	-0.0097752683	0.29086343	0.23585048	-0.33633289	-0.81243366	0.31772475	-0.23996881
4	0.38906015	0.035347649	0.35661312	-0.0067320999	0.23515788	-0.091279956	-0.51064397	0.27023445	0.42743627	-0.3332558	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	1.6389781	1.6389781	1.6389781	1.6389781	1.6389781	1.6389781	1.6389781	1.6389781	-0.22627061	0.15353367	0.51301202	-0.018305471	0.36737511	0.68893455	-0.1497939	0.045210502	0.11715557	-0.32598471	0.12656381	-0.39157319	0.46542823	0.51468793	-0.2704113	0.028795232	0.41316858	0.18153452	0.33781027	-0.18138703	0.038105382	0.49311175	-0.26709093	0.376368	0.67348141	-0.1753693	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	-1.6156023	1.6389781	1.6389781	1.6389781	1.6389781	1.6389781	1.6389781	1.6389781	1.6389781	1.6389781	1.6389781	1.6389781	1.6389781	1.6389781	-0.51083758	0.026935354	0.025996	-0.39640263	0.64693107	0.52746082	-0.051258104	-0.12037483	0.1776595	0.2309222	0.057895813	-0.77075527	-0.011761372	-0.35013818	-0.025565505	-0.40673247	0.18242659	0.13289429	0.85304618	-0.23565031	-0.41544593	0.29850135	-0.0092477558	0.22521664	-0.54863468	-0.44825796	-0.29570865	0.14432682	-0.3296052	-0.3860957	-0.42476698	-0.062505817	-0.024424961	0.21201314	-0.26182783	0.31742622	0.61712168	0.29118243	-0.65203866	-0.24102974	-0.21925863	-0.10850808	0.31504595	-0.44394251	0.16426402	0.59138176	0.4384155	-0.28600464
2	-0.070255112	0.17574655	0.39133524	-0.48367488	-0.28933389	0.085508012	-0.02021636	0.17256376	-0.44811426	0.0098145059	-0.03106882	0.10327419	-0.3024202	0.057489135	-0.17668765	0.27948992	-0.19137767	-0.37461093	-0.65925682	0.10967846	0.31242518	-0.56328443	-0.018738479	0.082400991	-1.7306019	-1.7306019	-1.7306019	-1.7306019	-1.7306019	-1.7306019	-1.7306019	-1.7306019	-1.7306019	-1.7306019	-1.7306019	1.7769226	1.7769226	1.7769226	1.7769226	1.7769226	1.7769226	1.7769226	1.7769226	1.7769226	1.7769226	-0.10796349	-0.083102508	0.071872437	0.22019803	0.14649579	0.23525827	0.45788602	-0.43320451	-0.21051583	-0.20604895	0.43139899	-0.49414105	-0.14345924	-0.039022437	0.42077796	-0.51018086	-0.071992463	0.074271598	-0.15587261	0.083071226	0.30127383	0.14200763	0.13852594	0.042333641	0.42071966	0.045792456	-0.55400001	0.069841801	0.542816	-0.17690072	0.15117829	-0.010021163	0.44440093	0.11499247	0.13019457	0.33721013	0.55129579	-0.20643828	-0.33497096	0.27833134	0.35462724	1.7769226	1.7769226	1.7769226	1.7769226	1.7769226	1.7769226	1.7769226	1.7769226	1.7769226	-1.7306019	-1.7306019	-1.7306019	-1.7306019	-1.7306019	-1.7306019	-1.7306019	-1.7306019	0.68726434	0.81589804	-0.18998279	0.054177798	-0.30377584	-0.53909664	-0.6774808	0.37153982	-0.72185417	-0.52190911	-0.17644916	0.42057912	-0.17629986	-0.044769681	0.35329029	-0.48421269	0.42512764	-0.1891746	-0.04899508	-0.020382091	0.26321399	0.085805591	-0.73642689	-0.3537399	0.20793476
3	-0.4001429	-0.31733651	0.41093531	-0.10790873	0.084100199	0.1491689	-0.34826107	0.14734824	0.0067475578	-0.15469112	-0.095472237	-0.26696345	0.18478772	-0.23109957	-0.051646569	0.64978579	-0.23130142	-0.10129689	-0.070862779	-0.13584182	0.32765444	-0.094744706	-0.058980087	-0.0019624781	-0.49241367	0.07579604	0.017629101	0.82655348	0.48413259	0.078507523	-0.12075381	0.020314887	0.40911768	-0.045965861	0.28678824	0.049361248	-0.36625727	-0.34337624	0.23612376	-0.31808504	0.13643993	-0.34593463	-0.057379591	0.22894929	0.1919513	0.10599179	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	0.092775688	0.18020892	0.14185823	0.15102333	0.31224603	0.0299122	-0.49470698	0.11010608	0.081454068	-0.32363411	0.54972627	0.17970535	0.27719529	0.38407271	-0.35800953	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	-1.4420431	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	1.3630257	0.24280192	0.093500989	0.018584471	0.13137208	0.29983966
2	0.013163685	0.44035465	0.18106104	-0.096887227	0.92757986	0.31017056	-0.18151577	0.19624294	0.098418479	-0.10897498	0.29410452	0.36225755	0.32002761	-0.13231769	0.20658107	0.0069510868	0.072677083	0.043265704	0.25542005	-0.4324097	0.21765959	-0.14039687	-0.012684562	0.16883012	0.11048129	0.17844169	-0.39468904	-0.41082906	-0.1157647	0.6229242	-0.20132477	0.37107628	-0.14488572	-0.17284546	-0.046016723	0.22236377	0.29172088	-0.37293821	-0.35334979	0.090870936	-0.28645792	-0.043612203	-0.063318011	0.012307295	-0.17732067	0.053947883	-0.087738264	0.23277081	0.29772156	-0.15512621	-0.4541608	-0.38421539	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	0.27959244	0.29052664	0.33446284	0.020646729	-0.025612071	0.077472804	-0.69008953	-0.2509893	-0.12513873	-0.36400434	0.010972409	-0.4957179	-0.10372016	-0.040545815	0.026571523	-0.2344732	0.41726884	0.028128306	-0.28651166	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	1.4945679	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-1.4714639	-0.26260002	0.61180562
