1	-1.6022936	-1.6708228	-1.6936659	-1.6993767	-1.6993767.1	-1.7036597	-1.7036597.1	-1.7036597.2	-1.7036597.3	-1.7036597.4	-0.73425658	-0.9769643	0.46214968	0.94613741	1.4444021	1.5272082	1.6228636	1.6685498	1.7042421	1.718519	1.718519.1	1.7870483	1.7413621	1.7270852	1.718519.2	1.718519.3	1.718519.4	1.7142359	1.718519.5	1.7142359.1	1.7228021	1.7228021.1	1.7228021.2	1.718519.6	1.6000205	-1.3467366	-1.5894444	-1.6394136	-1.6665397	-1.6765336	-1.6850997	-1.6893828	-1.6936659.1	-1.6936659.2	-0.8256289	-0.56578888	-0.017554981	0.20230965	0.22515273	0.26084504	0.27940504	0.27940504.1	0.27083889	0.26512812	0.27083889.1	0.27083889.2	0.27512197	0.27512197.1	0.27512197.2	0.27512197.3	0.27512197.4	0.27512197.5	0.27512197.6	0.27512197.7	0.27940504.2	0.28368812	0.28368812.1	0.28368812.2	0.27940504.3	0.27940504.4	0.27940504.5	0.27940504.6	0.27940504.7	0.27940504.8	0.27940504.9	0.27940504.10	0.27940504.11	0.27940504.12	0.27940504.13	0.27940504.14	0.27940504.15	0.27512197.8	0.27512197.9	0.27940504.16	0.27512197.10	0.27512197.11	0.27512197.12	0.27512197.13	0.27512197.14	0.27512197.15	0.27512197.16	0.27512197.17	0.27512197.18	0.27512197.19	0.27512197.20	0.27512197.21	0.27512197.22	0.27512197.23	0.27940504.17	0.27512197.24	0.27512197.25	0.27512197.26	0.27512197.27	0.27512197.28	0.27940504.18	0.27940504.19	0.28368812.3	0.2879712	0.29368197	0.27940504.20	0.28368812.4	0.28368812.5	0.28368812.6	0.28368812.7	0.27512197.29	0.27512197.30	0.27512197.31	0.27512197.32	0.27512197.33	0.27512197.34	0.27512197.35	0.27512197.36	0.27940504.21	0.27940504.22	0.27512197.37	0.27940504.23	0.27512197.38	0.27940504.24	0.27512197.39	0.27512197.40	-1.0140843	-1.1325828	-1.145432	-1.145432.1	-1.145432.2	-1.145432.3	-1.145432.4	-1.145432.5	-1.145432.6	-1.145432.7	-1.145432.8	-1.145432.9	-1.145432.10	-1.145432.11	-1.145432.12	-1.145432.13	-1.145432.14	-1.145432.15	-1.145432.16	-1.145432.17	-1.145432.18	-1.145432.19
-1	-0.82887815	-0.97259149	-0.91897798	-0.94909558	-0.93034401	-0.94221862	-0.93468885	-0.94053139	-0.93732817	-0.94011564	-0.93690961	-0.94015218	-0.93588296	-0.94226171	-0.93091202	-0.95616055	-0.85819577	2.030303	2.1552746	2.120618	2.1345232	2.1304138	2.1275869	2.1378463	2.1159584	2.1631597	2.0095073	-0.87607307	-0.94873412	-0.93508772	-0.94000791	-0.93835851	-0.93950236	-0.9384138	-0.93850828	-0.94057062	-0.93616507	-0.94180323	-0.93290486	-0.93480267	0.363272	0.72627247	0.7619206	0.77393071	0.76702577	0.77344913	0.77467472	0.77663645	0.77634342	0.77892239	0.77873252	0.77839883	0.77740526	0.77696919	0.77707277	0.7758064	0.77674616	0.77717837	0.77592344	0.77538116	0.77714425	0.77652485	0.7781261	0.77987294	0.78062537	0.77969711	0.77812598	0.77919095	0.77898846	0.77938526	0.78051738	0.77890438	0.78560073	0.78800171	0.78726289	0.78636296	0.78623106	0.7852348	0.78504113	0.78616681	0.78637411	0.78665489	0.78668121	0.78671058	0.78717625	0.78746304	0.78759442	0.78746324	0.78706286	0.7891926	0.78998074	0.78872189	0.78788275	0.78744921	0.78716253	0.78846686	0.79133892	0.78377426	0.795543	0.77441759	0.80759991	0.7580638	0.83701869	0.7083996	0.9560302	-0.44329943	-1.0733855	-0.86629606	-0.98175929	-0.90974245	-0.95600667	-0.92660427	-0.94448535	-0.93441378	-0.93947232	-0.9373484	-0.93748336	-0.93712826	-0.9372179	-0.93763685	-0.93719213	-0.93714226	-0.93753214	-0.93729623	-0.9371085	-0.93737248	-0.93743704	-0.93711773	-0.93724689	-0.93760961	-0.93716966	-0.93715968	-0.93758324	-0.93726256	-0.93711378	-0.93741485	-0.93739333	-0.9371107	-0.93727902	-0.93755741	-0.93715054	-0.93718048	-0.9376365	-0.93798313	-0.93661454	-0.93944345	-0.93468885	-0.94221862	-0.93034401	-0.94909558	-0.91897798	-0.97259149
1	1.0299868	1.0485232	1.0485232	1.0485232	1.0299868	1.0299868	1.0485232	1.0299868	1.0485232	1.0299868	1.0485232	1.0299868	1.0299868	1.0485232	1.0299868	1.0299868	1.0299868	1.0299868	1.0299868	1.0299868	-0.063657723	0.30706924	0.49243273	0.58511447	0.62218717	0.64072351	0.65925986	0.67779621	0.69633256	0.69633256	0.69633256	0.71486891	0.71486891	1.0299868	1.0485232	1.0485232	1.0299868	1.0299868	1.0299868	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0299868	1.0299868	1.0299868	1.0114505	1.0299868	1.5675409	-0.24902121	-0.8607207	-0.93486609	-0.95340244	-0.97193879	-0.99047514	-1.0090115	-1.0090115	-1.0090115	-1.0090115	-1.0090115	-1.0090115	-1.0090115	-1.0090115	-1.0275478	-1.0275478	-1.0275478	-1.0275478	-1.0460842	-1.0460842	-1.0460842	-1.0460842	-1.0646205	-1.0646205	-1.0646205	-1.0646205	-1.0646205	-1.0646205	-1.0646205	-1.0646205	-1.0831569	-1.0831569	-1.0831569	-1.0831569	-1.0831569	-1.0831569	-1.1016932	-1.1016932	-1.1016932	-1.1016932	-1.1016932	-1.1016932	-1.1016932	-1.1016932	-1.1016932	-1.1016932	-1.1016932	-1.1016932	-1.1016932	-1.1016932	-1.1016932	-1.1016932	-1.0831569	-1.0460842	-1.0090115	-0.99047514	-0.95340244	-0.8977934	-0.87925705	-0.8607207	-0.8607207	-0.8607207	-0.8607207	-0.8607207	-0.8607207	-0.8607207	-0.8607207	-0.8607207	-0.8607207	-0.8607207	-0.8607207	-0.8607207	-0.8607207	-0.8607207	-0.8607207	1.0485232	1.0485232	1.0299868	1.0485232	1.0299868	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232	1.0485232
1	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.0184373	1.0184373	1.0184373	1.0184373	1.0184373	1.0184373	1.0184373	1.036317	1.0184373	1.0184373	1.0184373	1.036317	-0.7158939	-0.26890132	-0.018585481	0.10657244	0.16021155	0.19597096	0.23173036	0.24961006	0.26748977	0.28536947	0.28536947	0.30324917	0.32112888	1.036317	1.0184373	1.0184373	1.0184373	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.0184373	1.0184373	-0.018585481	-0.89469093	-0.93045033	-0.93045033	-0.94833004	-0.96620974	-0.98408944	-1.0019691	-1.0019691	-1.0019691	-1.0198488	-1.0377286	-1.0377286	-1.0377286	-1.0377286	-1.0377286	-1.0377286	-1.0377286	-1.0556083	-1.0556083	-1.0556083	-1.073488	-1.073488	-1.073488	-1.073488	-1.073488	-1.0913677	-1.0913677	-1.0913677	-1.0913677	-1.0913677	-1.0913677	-1.0913677	-1.1092474	-1.1092474	-1.1092474	-1.1092474	-1.1092474	-1.1092474	-1.1092474	-1.1092474	-1.1092474	-1.1271271	-1.1271271	-1.1092474	-1.1092474	-1.1092474	-1.1092474	-1.1092474	-1.1092474	-1.073488	-1.0377286	-1.0198488	-1.0198488	-1.0198488	-1.0198488	-1.0198488	-1.0198488	-1.0198488	-1.0198488	-1.0377286	-1.0377286	-1.0198488	-1.0198488	-1.0198488	-1.0198488	-1.0198488	-1.0198488	-1.0198488	-1.0377286	1.0005576	1.0005576	1.0184373	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317	1.036317
-1	-1.418664	-1.6776864	-1.5815243	-0.96104332	-0.42846968	0.9677562	1.4725313	1.7335853	1.7175427	1.8251855	1.8517516	1.9340076	1.9455118	1.9637996	1.9523364	1.9405361	1.9557533	1.9346873	1.9643582	1.9320012	1.9893537	1.8888529	2.0674975	0.92450557	-1.5261023	-1.4946872	-1.602616	-1.5703921	-1.6095415	-1.5977965	-0.99654199	-0.33066877	0.12298564	0.23617971	0.28674563	0.32405078	0.38996287	0.4407437	0.4463467	0.44569363	0.44387518	0.44867425	0.45010036	0.45357078	0.45030593	0.4474719	0.44804783	0.44762491	0.44785344	0.4475581	0.44820244	0.44701699	0.4511419	0.448385	0.44799704	0.44487365	0.44667813	0.44824867	0.4474183	0.44794021	0.4478061	0.44757087	0.44799602	0.44334171	0.4448566	0.4483145	0.4440644	0.4426963	0.44583536	0.44816587	0.44780734	0.44739167	0.44844306	0.45041671	0.45005737	0.44934343	0.45174816	0.4508211	0.44936977	0.45341695	0.45142696	0.45298967	0.44842156	0.44848341	0.45261718	0.45189289	0.4526295	0.45190987	0.45248978	0.45162912	0.44895266	0.45266357	0.45191919	0.45269057	0.45039536	0.44897379	0.44612457	0.4574049	0.43922516	0.47156285	0.42390145	0.4974008	0.37961861	0.59377508	-0.22790593	-1.1538257	-0.95768031	-1.073483	-1.0014354	-1.0477986	-1.0183796	-1.0362088	-1.0260769	-1.0313388	-1.0290157	-1.029165	-1.0293251	-1.0289352	-1.0290336	-1.0294936	-1.0290053	-1.0289505	-1.0293786	-1.0291196	-1.0289135	-1.0292033	-1.0292742	-1.0289236	-1.0290654	-1.0294637	-1.0289806	-1.0289697	-1.0294347	-1.0290826	-1.0289193	-1.0292498	-1.0292262	-1.0289159	-1.0291007	-1.0294064	-1.0289596	-1.0289925	-1.0294932	-1.0298738	-1.0283711	-1.0314773	-1.0262566	-1.0345245	-1.0214859	-1.0420755	-1.0090058	-1.0678744
1	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	1.0668719	1.0490763	1.0526354	1.0561946	1.0561946	1.0561946	1.0561946	1.0597537	1.0561946	1.0561946	1.0561946	1.0561946	1.0526354	-1.0970777	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1113142	-1.1077551	-1.104196	-1.104196	-1.104196	-1.104196	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	0.63265836	0.88891556	0.85688341	0.86400166	0.86756079	0.86756079	0.86756079	0.86756079	0.86756079	0.87111992	0.87111992	0.87111992	0.87111992	0.86756079	0.87111992	0.87111992	0.87111992	0.87111992	0.87111992	0.87111992	0.86756079	0.86756079	0.86756079	0.87111992	0.87111992	0.87111992	0.87111992	0.87467905	0.87111992	0.87111992	0.86756079	0.87111992	0.87111992	0.87111992	0.87111992	0.87111992	0.87111992	0.87111992	0.87111992	0.87111992	0.87111992	0.87111992	0.87111992	0.87111992	0.87111992	0.87111992	0.87467905	0.86756079	0.86756079	0.86756079	0.86400166	0.86756079	0.86756079	0.86756079	0.86400166	0.86756079	0.86400166	0.86756079	0.86756079	0.86756079	0.86756079	0.86756079	0.86756079	0.86756079	0.86756079	0.86756079	0.86756079	0.86756079	0.86756079	0.86756079	0.86756079	-1.0187769	-1.104196	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551	-1.1077551
-1	0.74324424	0.87210978	0.82400342	0.85108667	0.83412767	0.84502437	0.83786183	0.84277823	0.83294954	0.85957059	0.80571673	0.90740191	0.76608361	1.0139778	0.62226036	1.2426642	0.18736947	2.6337838	3.7224645	-1.6375485	-0.52370982	-1.2309688	-0.801613	-1.0966166	-0.8560992	-1.0621019	-0.85353958	-1.1766263	-0.085148458	1.0670656	0.75758765	0.92358964	0.82185405	0.88320599	0.85415532	0.85629383	0.8697876	0.80720973	0.87829339	0.80039559	0.99899818	0.62530587	2.1950966	1.4366426	-1.120228	-0.7523195	-1.0034075	-0.8690927	-0.99945233	-0.93670232	-0.94283416	-0.96331753	-1.0121898	-1.0092209	-0.98882095	-1.0018663	-1.0594572	-0.98594232	-0.9687142	-0.95909985	-0.96466362	-0.98446987	-0.97642355	-0.97208328	-0.96179606	-0.96078772	-0.97445036	-0.96950209	-0.97085025	-0.97290937	-0.98613355	-0.9691602	-0.97084455	-0.95521606	-0.97209718	-0.97015364	-0.97170618	-0.9705418	-0.97099961	-0.97088982	-0.97121718	-0.97070381	-0.95941876	-0.9804986	-0.98179306	-0.97902387	-0.98513958	-0.96951856	-0.98288394	-0.97885546	-0.98575844	-0.95857355	-0.95051901	-0.96747583	-0.94745283	-0.96430784	-0.95894672	-0.96318541	-0.94841116	-0.95565068	-0.96848199	-0.96974373	-0.93411894	-0.99805376	-0.92461127	-1.0073707	-0.89209457	-1.1583168	0.21994836	1.0109052	0.75287936	0.8949489	0.80651762	0.86326553	0.82731429	0.84913453	0.83673585	0.84311884	0.84039082	0.84076649	0.84036772	0.840323	0.8406726	0.84046107	0.84029273	0.84052944	0.84058733	0.84030101	0.84041682	0.84074207	0.84034757	0.84033862	0.84071842	0.84043088	0.84029746	0.84056743	0.84054813	0.8402947	0.84044563	0.84069526	0.84033043	0.84035727	0.84076618	0.841077	0.83984981	0.84238645	0.83812306	0.84487489	0.83422712	0.85104136	0.82403537	0.87210978
1	0.40975304	0.40975304	0.44130444	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	1.514052	-0.44213474	-0.44213474	-0.44213474	-0.44213474	-0.47368614	-0.44213474	-0.47368614	-0.44213474	-0.44213474	-0.44213474	-0.47368614	-0.44213474	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.37820164	0.40975304	0.40975304	0.40975304	0.40975304	0.31509884	0.37820164	0.44130444	0.44130444	0.44130444	10.316892	4.2905752	-0.41058334	-0.37903194	-0.37903194	-0.31592914	-0.31592914	-0.41058334	-0.34748054	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.34748054	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.34748054	-0.34748054	-0.37903194	-0.34748054	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.37903194	-0.41058334	-0.41058334	-0.34748054	-0.37903194	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.37903194	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	-0.41058334	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304	0.40975304
-1	-0.82356783	-0.96636027	-0.91309031	-0.94301491	-0.92631277	-0.93553749	-0.9335207	-0.92791133	-0.94191095	-0.91781876	-0.95621946	-0.89299234	-1.0080308	-0.69195949	2.2561832	2.1987698	2.2341116	2.2240555	2.2083664	2.2544141	2.1690015	2.3096837	2.079878	2.4972837	1.2597366	-1.2569168	-0.77320946	-1.0278606	-0.87337626	-0.96969705	-0.91231211	-0.94060378	-0.93655988	-0.91833033	-0.95963171	-0.88613305	-1.0204428	-0.61855877	0.63873772	0.6433481	0.71468477	0.6733015	0.70257005	0.68925605	0.70079119	0.69411538	0.6959568	0.69733576	0.69776105	0.69821605	0.70042333	0.70040557	0.70399785	0.70681956	0.70816062	0.71130599	0.7155153	0.71584199	0.71458942	0.71411073	0.71577873	0.71851092	0.72062775	0.72014649	0.72081587	0.72183587	0.72202138	0.72383	0.7248659	0.72492679	0.72497159	0.72465651	0.72497369	0.72486156	0.7253842	0.72650886	0.72656419	0.72668266	0.72894269	0.72961223	0.72990414	0.73096519	0.7320787	0.73299008	0.7321112	0.73375883	0.73164045	0.73089801	0.73081445	0.73262707	0.73239469	0.73337351	0.73308859	0.73340625	0.73465093	0.73499275	0.73551203	0.73505749	0.73416041	0.73565351	0.73420471	0.74339021	0.69872159	-0.71765379	-0.95773247	-0.92008684	-0.93871711	-0.92752302	-0.93467025	-0.93004243	-0.93308509	-0.93112058	-0.93223508	-0.93132762	-0.9311029	-0.93132762	-0.9314771	-0.93112428	-0.93121334	-0.93162961	-0.93118774	-0.93113819	-0.93152557	-0.93129118	-0.93110465	-0.93136694	-0.93143108	-0.93111382	-0.93124215	-0.93160255	-0.93116541	-0.9311555	-0.93157634	-0.93125772	-0.93110989	-0.93140903	-0.93138765	-0.93110683	-0.93127407	-0.93155068	-0.93114642	-0.93117616	-0.93162927	-0.93197367	-0.93061386	-0.93342464	-0.9287005	-0.93618202	-0.92438351	-0.94301491	-0.91309031	-0.96636027
1	-1.5072263	-1.5693375	-1.5919233	-1.5975698	-1.5975698	-1.6018047	-1.6018047	-1.6018047	-1.6018047	-1.6018047	-0.97363505	-0.91011228	0.57067408	0.99980568	1.4882252	1.6773819	1.7451395	1.7776067	1.7733719	1.8721851	1.7776067	1.7776067	1.7776067	1.7776067	1.7818416	1.7776067	1.7818416	1.7818416	1.7776067	1.7776067	1.7860764	1.7860764	1.6773819	-1.3491252	-1.4931101	-1.5382819	-1.5651026	-1.5749839	-1.5876885	-1.5876885	-1.5919233	-1.5919233	-0.74777631	-0.092785965	0.18671422	0.30529006	0.35046181	0.35893151	0.35893151	0.35469666	0.35469666	0.35469666	0.35046181	0.35469666	0.35046181	0.35046181	0.35469666	0.36316636	0.36316636	0.35893151	0.35046181	0.35046181	0.35469666	0.35469666	0.35469666	0.35469666	0.35469666	0.35893151	0.35469666	0.35469666	0.36316636	0.35469666	0.35893151	0.35893151	0.35469666	0.35893151	0.36316636	0.36316636	0.35893151	0.35469666	0.35469666	0.35046181	0.35469666	0.35893151	0.35469666	0.35893151	0.35893151	0.35469666	0.35469666	0.35046181	0.35469666	0.35469666	0.35893151	0.35893151	0.35893151	0.36316636	0.36316636	0.35893151	0.36316636	0.35893151	0.35893151	0.36316636	0.36316636	0.35893151	0.36316636	0.35893151	0.35893151	0.35893151	0.36316636	0.36316636	0.35893151	0.35893151	0.35893151	0.35469666	0.35469666	0.35046181	0.35046181	0.35893151	0.35893151	0.36316636	0.35893151	0.35469666	0.35046181	-0.92422845	-1.032923	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088	-1.0555088
1	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.2188073	-1.2188073	-1.2188073	-1.2188073	-1.2188073	-1.2188073	-1.215197	-1.215197	-1.215197	-1.215197	0.81743913	0.98712633	0.97268486	0.97629523	0.97629523	0.97629523	0.97629523	0.9799056	0.9799056	0.9799056	0.98351596	0.9799056	0.9799056	0.97629523	-1.2079762	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.2188073	-1.2188073	-1.215197	-1.215197	-1.215197	-1.215197	0.5538824	0.81021839	0.7777251	0.78494583	0.7885562	0.7885562	0.78494583	0.7885562	0.7885562	0.7885562	0.7885562	0.79216656	0.79216656	0.79216656	0.79216656	0.79216656	0.79216656	0.79216656	0.79577693	0.79216656	0.7885562	0.7885562	0.7885562	0.7885562	0.79216656	0.79216656	0.79216656	0.7885562	0.79216656	0.79216656	0.7885562	0.7885562	0.79216656	0.79216656	0.79216656	0.79216656	0.79216656	0.79216656	0.79216656	0.79216656	0.79216656	0.79216656	0.79216656	0.79216656	0.79216656	0.79216656	0.79577693	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.79216656	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	0.7885562	-1.2115866	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197	-1.215197
1	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	1.0213105	1.0321349	1.0285267	1.0285267	1.0285267	1.0321349	1.0285267	1.0285267	1.0321349	1.0285267	1.0285267	1.0285267	1.0321349	1.0321349	-1.1327348	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	0.84451282	0.84812094	0.83008036	0.83729659	0.84090471	0.84090471	0.84451282	0.84090471	0.84090471	0.84090471	0.84451282	0.84812094	0.84090471	0.84090471	0.84090471	0.84090471	0.83729659	0.84090471	0.83729659	0.83729659	0.84090471	0.83729659	0.83729659	0.84090471	0.83368847	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84451282	0.84451282	0.84090471	0.84090471	0.84090471	0.84451282	0.84451282	0.84451282	0.84451282	0.84451282	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84451282	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84090471	0.84451282	0.84090471	0.84451282	0.84090471	0.84451282	0.84090471	0.84451282	0.84451282	0.84090471	0.84090471	-1.1327348	-1.136343	-1.1327348	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343	-1.136343
1	-1.1026317	-1.1049202	-1.1026317	-1.1049202	-1.1049202	-1.1049202	-1.1049202	-1.1026317	-1.1049202	-1.1049202	-1.1049202	0.79907941	0.97071399	0.66863713	0.45581025	0.29790644	0.16288724	0.08050264	0.002694964	-0.043074257	-0.081978095	-0.12088193	-0.146055	-0.17351654	-1.088901	-1.1026317	-1.1026317	-1.1049202	-1.1026317	-1.1049202	-1.1026317	-1.1026317	-1.1026317	-1.1049202	-1.1049202	-1.1026317	-1.1026317	-1.1049202	-1.1049202	-1.1049202	-0.15978577	0.3940218	0.85400248	0.92036785	0.95469476	0.97529091	0.98673322	0.99817552	1.0119063	1.0187717	1.0210601	1.0187717	1.0164832	1.0141948	1.0119063	1.0096178	1.0050409	1.0050409	0.98902168	0.98444476	0.97986783	0.97757937	0.97300245	0.97300245	0.96842553	0.96613707	0.96156015	0.96384861	0.95927168	0.95698322	0.9524063	0.95698322	0.95469476	0.95698322	0.95011784	0.9524063	0.95011784	0.9524063	0.95469476	0.9524063	0.95469476	0.9524063	0.9524063	0.95469476	0.95927168	0.96842553	0.96613707	0.96156015	0.97071399	0.97071399	0.97529091	0.97986783	1.000464	1.0416563	1.0439447	1.0714063	1.0965793	1.0782717	1.0759832	1.0668294	1.0645409	1.0645409	1.0576755	1.059964	1.0530986	1.0462332	1.0462332	1.0462332	1.0370794	1.0325024	1.0325024	1.0347909	-1.0683048	-1.1026317	-1.1026317	-1.1026317	-1.1026317	-1.1049202	-1.1026317	-1.1049202	-1.1026317	-1.1003433	-1.0980548	-1.0957663	-1.0934779	-1.0911894	-1.088901	-1.0866125	-1.084324	-1.0820356	-1.0797471	-1.0774587	-1.0751702	-1.0728817	-1.0705933	-1.0683048	-1.0660163	-1.0637279	-1.0614394	-1.059151	-1.0568625	-1.054574	-1.0522856	-1.0499971	-1.0477087	-1.0454202	-1.0431317	-1.0408433	-1.0385548	-1.0362664	-1.0339779	-1.0316894
1	-1.1715705	-1.1715705	-1.1715705	-1.1715705	-1.1715705	-1.1715705	-1.1715705	-1.1715705	-1.1715705	-1.1715705	-1.1738324	-1.1738324	-1.1738324	-1.1738324	-1.1738324	-1.1738324	-1.1738324	-1.1738324	-1.1738324	0.4072498	1.0428494	0.93653912	0.70808518	0.54070309	0.38010675	0.28284419	0.2059389	0.12903362	0.081533293	0.03177105	-0.0021577528	-0.029300795	-1.0177599	-1.1715705	-1.1715705	-1.1738324	-1.1715705	-1.1738324	-1.1715705	-1.1738324	-1.1715705	-1.1715705	-1.1738324	-1.1738324	-1.1738324	-1.1715705	-1.1738324	-1.1738324	-1.1738324	0.24212962	0.70129942	0.79856199	0.85963383	0.89356263	0.90939607	0.91844375	0.9342772	0.94106296	0.93880104	0.95011064	0.94332488	0.94106296	0.92975335	0.92070567	0.91391991	0.91165799	0.91618183	0.91618183	0.90487223	0.89356263	0.89582455	0.89130071	0.88903879	0.88451495	0.88451495	0.87320535	0.87094343	0.87546727	0.87094343	0.86641959	0.86868151	0.87094343	0.86868151	0.85963383	0.85963383	0.85737191	0.86189575	0.86189575	0.87094343	0.86641959	0.86189575	0.87094343	0.87546727	0.87772919	0.87999111	0.87999111	0.88677687	0.88903879	0.87999111	0.88677687	0.89808647	0.91391991	0.95237256	0.98856328	1.0157063	1.0089206	0.99308712	0.9795156	0.97725368	0.97046792	0.96594408	0.96594408	0.96142024	0.96142024	0.96142024	0.96142024	0.96368216	0.9568964	0.95463448	0.95915832	0.95237256	0.94332488	0.94784872	0.95237256	0.95011064	-1.1376417	-1.1715705	-1.1715705	-1.1738324	-1.1738324	-1.1738324	-1.1738324	-1.1738324	-1.1715705	-1.1693086	-1.1670466	-1.1647847	-1.1625228	-1.1602609	-1.157999	-1.155737	-1.1534751	-1.1512132	-1.1489513	-1.1466894	-1.1444274	-1.1421655	-1.1399036	-1.1376417	-1.1353798	-1.1331178	-1.1308559
